Uniswap V2,0xc1c191fee3e903ba5fcf3a467145978254a67079,CPD/WETH,CPD,18,0x9b31bb425d8263fa1b8b9d090b83cf0c31665355,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x0fdc86703c938e3e1cbc9e14f21c6bf709c13acc,TXL/WETH,TXL,18,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x12cc685eeb95d3fcdfae0a996e214e51fa6f7548,SKL/WETH,SKL,18,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x41e05211a0de162b4a131730a500f114f653a0ad,MAPS/WETH,MAPS,6,0x2b915b505c017abb1547aa5ab355fbe69865cc6d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x83695f776f5c8de31690e8a54e242a4567ba7a4b,WETH/COTI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,COTI,18,0xddb3422497e61e13543bea06989c0789117555c5
Uniswap V2,0xf0644757918d29e5a9b9ca62d8a4d599ab9f5109,MAPS/WETH,MAPS,6,0x2b915b505c017abb1547aa5ab355fbe69865cc6d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
ShibaSwap LP Token,0x5e8981ac03c349ecff06ad1b0fe70c2f573ac790,MANA/WETH,MANA,18,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xa388f891e5b7e8bb9b1ac1a09b410ca872e30450,POWR/WETH,POWR,6,0x595832f8fc6bf59c85c527fec3740a1b7a361269,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Gogoswap LP:WETH/USDT,0x530de03355c025a7f08a7fa9f106867dcceabda4,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
Uniswap V2,0x7820fa98cca35142992eadf8a3c5044e1a82ac34,JPYC/WETH,JPYC,18,0x2370f9d504c7a6e775bf6e14b3f12846b594cd53,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xe77fa8a57aa5cbf1d60778866d5bc164ab913c1c,GREEN/WETH,GREEN,8,0xb2089a7069861c8d90c8da3aacab8e9188c0c531,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xdb9cd2f59b930ce823d8b071ba8f2174b59194b5,PRT/WETH,PRT,18,0x6d0f5149c502faf215c89ab306ec3e50b15e2892,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x8e794abe66a4f65c0b6369ceb91af9d50d78fbfa,UFO/WETH,UFO,18,0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x4da56307a38aa15ebb28c81766415b9179984036,FARM/WETH,FARM,18,0xa0246c9032bc3a600820415ae600c6388619a14d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xe4275e185074afa0b760a6b0787ef42f4b030813,YOP/WETH,YOP,8,0xae1eaae3f627aaca434127644371b67b18444051,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Bitberry LP Token,0xfaae527d5497d24f78f11097e45b90406567d81e,DAI/WETH,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xe8846b27988ff52c371d5bd27bf8dba4097c93d2,DOUGH/WETH,DOUGH,18,0xad32a8e6220741182940c5abf610bde99e737b2d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xf1360c4ae1cead17b588ec1111983d2791b760d3,JRT/WETH,JRT,18,0x8a9c67fee641579deba04928c4bc45f66e26343a,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x3c442bab170f19dd40d0b1a405c9d93b088b9332,POWR/WETH,POWR,6,0x595832f8fc6bf59c85c527fec3740a1b7a361269,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xc139d8450177c0b8c3788608518687b585f7ae5a,SWRV/WETH,SWRV,18,0xb8baa0e4287890a5f79863ab62b7f175cecbd433,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x72af4d1d175672d1f99506e68e6e7cff484be4de,ASH/WETH,ASH,18,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x96335e7cdbcd91fb33c26991b00cc13a87a811b9,FVT/WETH,FVT,18,0x45080a6531d671ddff20db42f93792a489685e32,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xc5af84701f98fa483ece78af83f11b6c38aca71d,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
Uniswap V2,0x75001b3ffe0f77864c7dc64c55e1e22b205e4a07,FVT/WETH,FVT,18,0x45080a6531d671ddff20db42f93792a489685e32,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x634af6dbe36fd92d799d5442bac62873a8d96aa9,FARM/WETH,FARM,18,0xa0246c9032bc3a600820415ae600c6388619a14d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x130f4322e5838463ee460d5854f5d472cfc8f253,APE/WETH,APE,18,0x4d224452801aced8b2f0aebe155379bb5d594381,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Balancer Pool Token,0x0ffc0ac3139a7cde29e6858c369b32cbbaf41cf4,YFL/WETH,YFL,18,0x28cb7e841ee97947a86b06fa4090c8451f64c0be,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x6463bd6026a2e7bfab5851b62969a92f7cca0eb6,HEGIC/WETH,HEGIC,18,0x584bc13c7d411c00c01a62e8019472de68768430,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xd3c41c080a73181e108e0526475a690f3616a859,DEXTF/WETH,DEXTF,18,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Balancer Pool Token,0x4f0f422874e1525d88551d6a755116b9b7dcea7c,STORJ/WETH,STORJ,8,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x9b8d2834ba1b3c31688e084ce9792baa0ca2e2f7,WETH/PERL,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PERL,18,0xeca82185adce47f39c684352b0439f030f860318
SushiSwap LP Token,0x7e6782e37278994d1e99f1a5d03309b4b249d919,WETH/GOVI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GOVI,18,0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107
Balancer Pool Token,0xe93e8aa4e88359dacf33c491cf5bd56eb6c110c1,BAL/WETH,BAL,18,0xba100000625a3754423978a60c9317c58a424e3d,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Balancer Pool Token,0xc3eb65c18902357f0c3577ced27b1fa914cd0e57,NMR/WETH,NMR,18,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Miniswap LP V2:WETH/USDT,0x3a8414b08ffb128cf1a9da1097b0454e0d4bfa8f,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
KyberDMM LP XTK-WETH,0xf4c408835de8c68232f4746b5ed598608b17e98d,XTK/WETH,XTK,18,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x7ab294c2769a2d3c6d8d89a7802e25042613b24e,WETH/UBI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UBI,18,0xdd1ad9a21ce722c151a836373babe42c868ce9a4
Balancer Pool Token,0xaf71d6c242a00e8364ea0ef3c007f3413e975011,WETH/DXD,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DXD,18,0xa1d65e8fb6e87b60feccbc582f7f97804b725521
SushiSwap LP Token,0x38505b190a83383d4e75a6ac36fb3cd790389fff,FOUR/WETH,FOUR,18,0x4730fb1463a6f1f44aeb45f6c5c422427f37f4d0,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x19a573b228468f3bf917389f4e2d4f2997610f71,WETH/PRE,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PRE,18,0xec213f83defb583af3a000b1c0ada660b1902a0f
SushiSwap LP Token,0x0018fb451a46ae397b8569936bc5bb5ff03cfd18,BEL/WETH,BEL,18,0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x46af8ac1b82f73db6aacc1645d40c56191ab787b,NDX/WETH,NDX,18,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xc05bdd0c4b0d37b84207522bcc998eedc9deecee,WETH/HYVE,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HYVE,18,0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4
Uniswap V2,0xee3b01b2debd3df95bf24d4aacf8e70373113315,WETH/NODE,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NODE,18,0xda007777d86ac6d989cc9f79a73261b3fc5e0da0
UniswapV3 LP,0x3a0f221ea8b150f3d3d27de8928851ab5264bb65,LINK/WETH,LINK,18,0x514910771af9ca656af840dff83e8264ecf986ca,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xd9f3a5a0e7499149538cdee8b804a5ac4f4944fc,ALN/WETH,ALN,18,0x8185bc4757572da2a610f887561c32298f1a5748,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
ShibaSwap LP Token,0xc0bf67bb0d2cfbca8615e45eaa947e796aca931b,BANK/WETH,BANK,18,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
BCDC LP Token,0x3f3c8eea5751ddb1ca2443a418ea4596fe594576,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
SushiSwap LP Token,0x60cd8dcc7cce0cca6a3743727ce909b6f715b2d8,WETH/NODE,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NODE,18,0xda007777d86ac6d989cc9f79a73261b3fc5e0da0
CHKN.farm LP Token:WETH/USDT,0xfa2b62c142aaedf0c18cc356499d2f460406b82e,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
SushiSwap LP Token,0xfffae4a0f4ac251f4705717cd24cadccc9f33e06,OHM/WETH,OHM,9,0x383518188c0c6d7730d91b2c03a03c837814a899,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xbbcd9986304fe340870f4816c614ba0c7a53512e,WETH/HYVE,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HYVE,18,0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4
Balancer Pool Token,0x8c7769f9f1e5042c0809b8702e4b9947b1bcb3f3,PERL/WETH,PERL,18,0xeca82185adce47f39c684352b0439f030f860318,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
CHKN.farm LP Token:LINK/WETH,0x99a3a3bd4f9df3f63caca1799a6d5d65a0c22524,LINK/WETH,LINK,18,0x514910771af9ca656af840dff83e8264ecf986ca,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
BCDC LP Token,0x18cf4c62865c063c247b2c971b60be5f1f8b0c8d,DAI/WETH,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
DelioSwap V2:DAI/WETH,0x0f47ee70e8dc28ca3479e5d85254315f52e791e3,DAI/WETH,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2:WETH/BITS,0xb76596c1941616d553e2818300257b80d5498259,WETH/BITS,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BITS,18,0xcbc6922bb75e55d7ca5dabcf0ea2d7787fd023f6
SunflowerSwap LP Token:WETH/USDT,0x904304fa84848a886a2e8c9d5c691ceeb42724d3,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
CRO Defi Swap:SWRV/WETH,0x5dfd5cc00d49d7fdeb2a3bb5e8abebd6f9a0ad3f,SWRV/WETH,SWRV,18,0xb8baa0e4287890a5f79863ab62b7f175cecbd433,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Balancer Pool Token,0x877d2a28ba931964b3479c23191c72a63993c2e7,NMR/WETH,NMR,18,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x76d8938c96e8abfb44db042091131b7e9a63189c,WETH/SWAP,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SWAP,18,0xcc4304a31d09258b0029ea7fe63d032f52e44efe
Uniswap V2,0xe5282f5e2c89a94aa4fe49e9907222903d3f580a,WETH/QUIDD,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,QUIDD,18,0xda9fdab21bc4a5811134a6e0ba6ca06624e67c07
Uniswap V2,0xdc3e94ddf605864b79fce18c7cf974e579001e7b,QUICK/WETH,QUICK,18,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xdc3f6f4c00b55f56d5ef6293b762c6483af24a82,ALN/WETH,ALN,18,0x8185bc4757572da2a610f887561c32298f1a5748,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e,STORJ/WETH,STORJ,8,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xbe1da348fd61bb6bf70670490722eeefc72af92e,IDRT/WETH,IDRT,2,0x998ffe1e43facffb941dc337dd0468d52ba5b48a,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xff62b7767104ff2785ca4847b9445fd808516515,IDRT/WETH,IDRT,2,0x998ffe1e43facffb941dc337dd0468d52ba5b48a,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V3:RELI/WETH,0x7de8ecba49a038f763d30b05268f2262ae61cc3d,RELI/WETH,RELI,18,0x0e58ed58e150dba5fd8e5d4a49f54c7e1e880124,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,WETH/GFI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GFI,18,0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b
Uniswap V2:UOU/WETH,0x06a975e5c497d7a227e7607883129cfc3e3e2327,UOU/WETH,UOU,18,0x0000000000071566c1cf5db929f8e2e2f5d57da8,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V3:DOV/WETH,0x58e6ec50aff3f3abb683d6bddd6d0d64cb816d0b,DOV/WETH,DOV,18,0xac3211a5025414af2866ff09c23fc18bc97e79b1,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xb4d0d9df2738abe81b87b66c80851292492d1404,TUSD/WETH,TUSD,18,0x0000000000085d4780b73119b644ae5ecd22b376,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x4478c3af95269e48aaa2fa4fbd2231df4aeab43f,BLOCKS/WETH,BLOCKS,18,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
VALUE/WETH Value LP:VALUE/WETH,0x775dcc0121e0a67801b849236207db3af0a97b0d,VALUE/WETH,VALUE,18,0x49e833337ece7afe375e44f4e3e8481029218e5c,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xf86edea695fe6f5ccb98ddb4cd148d47fd524bb2,WETH/CULT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CULT,18,0xf0f9d895aca5c8678f706fb8216fa22957685a13
UniswapV3 LP,0x0d03eebe59cacb5dd521bdeed94f7ff4ce9e939a,TXL/WETH,TXL,18,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xab3f9bf1d81ddb224a2014e98b238638824bcf20,LEND/WETH,LEND,18,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
KingSwap LP Token:WETH/USDT,0x9654158eca0633d41e25ab30ff536b757acfa6ec,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
Uniswap V2,0x3f75a5b408feb14cba3d21bd934dc5b88908f105,SPC/WETH,SPC,18,0x86ed939b500e121c0c5f493f399084db596dad20,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
CRO Defi Swap:UMA/WETH,0x84201cf0f98b69117b0a9097b2df11da6fb44106,UMA/WETH,UMA,18,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xbfc7e9d73729d790c03265211774377b1850eb36,RAZOR/WETH,RAZOR,18,0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x58985d43735a19286a41c5cdd02ed16f85ac9d80,WETH/KEYS,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KEYS,9,0xe0a189c975e4928222978a74517442239a0b86ff
Uniswap V2,0x5bacb4114ad2d448e79addef121714b74d67faec,WETH/KEYS,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KEYS,9,0xe0a189c975e4928222978a74517442239a0b86ff
Uniswap V2,0xdb4f0e1f537ed1d4bc4714367dec1e2417f35592,SOS/WETH,SOS,18,0x3b484b82567a09e2588a13d54d032153f0c0aee0,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x157dfa656fdf0d18e1ba94075a53600d81cb3a97,UMA/WETH,UMA,18,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x753a90ae2fa03d31487141bf54bd853b27f7bcf5,TORN/WETH,TORN,18,0x77777feddddffc19ff86db637967013e6c6a116c,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xac86903cdda380f20a06cc8a2dea7749f1558c68,WETH/RAIL,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RAIL,18,0xe76c6c83af64e4c60245d8c7de953df673a7a33d
Uniswap V2,0xf6048f2a7e1c44012265fab271c8eb89bb74bd4e,FORTH/WETH,FORTH,18,0x77fba179c79de5b7653f68b5039af940ada60ce0,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x0bec54c89a7d9f15c4e7faa8d47adedf374462ed,BiFi/WETH,BiFi,18,0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SaitaSwap LPs:WETH/USDT,0xca74b44863c1adc83a77ff618871683438934b63,WETH/USDT,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7
SushiSwap LP Token,0x8911fce375a8414b1b578be66ee691a8d2d4dbf7,NDX/WETH,NDX,18,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
LuaSwap LP Token V1:TOMOE/WETH,0x7885e359a085372ebcf1ed6829402f149d02c600,TOMOE/WETH,TOMOE,18,0x05d3606d5c81eb9b7b18530995ec9b29da05faba,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xf79fc43494ce8a4613cb0b2a67a1b1207fd05d27,APE/WETH,APE,18,0x4d224452801aced8b2f0aebe155379bb5d594381,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xe632ded5195e945a31f56d674aab0c0c9e7e812c,WETH/UBI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UBI,18,0xdd1ad9a21ce722c151a836373babe42c868ce9a4
SushiSwap LP Token,0x458ae80894a0924ac763c034977e330c565f1687,WETH/PSP,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PSP,18,0xcafe001067cdef266afb7eb5a286dcfd277f3de5
Uniswap V2,0x42d52847be255eacee8c3f96b3b223c0b3cc0438,WETH/UOS,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UOS,4,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c
Uniswap V2,0x0f95e6627923848a08232b5fca813c0fb86042b8,RAZOR/WETH,RAZOR,18,0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xa80964c5bbd1a0e95777094420555fead1a26c1e,DAI/WETH,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0x4628a0a564debfc8798eb55db5c91f2200486c24,RNDR/WETH,RNDR,18,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0x0d80f8a039cc61b659ff299bb132de271c757325,PRIMATE/WETH,PRIMATE,18,0x46e98ffe40e408ba6412beb670507e083c8b95ff,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xc5d3c66133a6264b0f2e712b8e10ef96efb93eb2,LUA/WETH,LUA,18,0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,MAGIC/WETH,MAGIC,18,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x8878df9e1a7c87dcbf6d3999d997f262c05d8c70,LRC/WETH,LRC,18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,DPI/WETH,DPI,18,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0x86fef14c27c78deaeb4349fd959caa11fc5b5d75,WETH/RARI,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RARI,18,0xfca59cd816ab1ead66534d82bc21e7515ce441cf
UniswapV3 LP,0xe11ee9c18d03b43d6a7fc53e51aedda8451e837a,WETH/PLU,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PLU,18,0xd8912c10681d8b21fd3742244f44658dba12264e
Uniswap V2,0xa3509a16bbfc5992eb01cc861b615ccd8e937da8,WETH/GTC,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GTC,18,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f
SushiSwap LP Token,0xccb42aaab2ea1f8012c30418ee3fce550954d827,POND/WETH,POND,18,0x57b946008913b82e4df85f501cbaed910e58d26c,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
UniswapV3 LP,0xe0cfa17aa9b8f930fd936633c0252d5cb745c2c3,DYDX/WETH,DYDX,18,0x92d6c1e31e14520e676a687f0a93788b716beff5,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
SushiSwap LP Token,0xa8aec03d5cf2824fd984ee249493d6d4d6740e61,API3/WETH,API3,18,0x0b38210ea11411557c13457d4da7dc6ea731b88a,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
ShibaSwap LP Token,0x86cccda3799a43fbceb4cec6ad8b028f5bf8b3dd,WBTC/WETH,WBTC,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49,BMI/WETH,BMI,18,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2,0xf232d640a5700724748464ba8bd8bed21db609a6,SKL/WETH,SKL,18,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
Uniswap V2:FLASH/WETH,0xb1c33de7a914f4d9ba293a055822cbc6e662a698,FLASH/WETH,FLASH,18,0xb1f1f47061a7be15c69f378cb3f69423bd58f2f8,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
